"Codigo_Cliente","Fecha","Monto_Moneda_Local","Monto_Moneda_Extranjera","Mes","Year","Codigo_de_Producto","Cuotas_Pagadas","Cuotas_Devengadas","Cuontas_Restantes","Aclaracion"
"36458","9/8/2021",37.1,5.33045977,9,2021,150003,55,7,298,
"48545","11/9/2021",37.1,5.33045977,11,2021,150003,1,2,357,PLAN DE REGULARIZACION A
"22939","9/28/2021",37.1,5.33045977,9,2021,150003,52,84,224,PLAN DE REGULARIZACION A
"8899","9/10/2021",37.1,5.33045977,9,2021,150003,42,223,95,
"25659","9/30/2021",37.1,5.33045977,9,2021,150003,10,107,243,
"20028","9/18/2021",37.1,5.33045977,9,2021,150003,56,107,197,
"23444","9/13/2020",37.1,5.33045977,9,2020,150003,56,78,226,PLAN DE REGULARIZACION B
"13844","9/30/2021",37.1,5.33045977,9,2021,150003,38,178,144,
"5896","9/20/2016",37.1,5.33045977,9,2016,150003,201,159,0,
"22226","9/29/2021",37.1,5.33045977,9,2021,150003,58,101,201,
"4654","9/5/2011",37.1,5.33045977,9,2011,150003,0,360,0,
"40313","9/10/2021",37.1,5.33045977,9,2021,150003,56,12,292,
"3803","9/16/2013",37.1,5.33045977,9,2013,150003,0,360,0,
"37865","9/10/2021",37.1,5.33045977,9,2021,150003,13,47,300,
"2987","9/14/2003",37.1,5.33045977,9,2003,150003,0,360,0,
"32612","9/21/2021",37.1,5.33045977,9,2021,150003,3,73,284,
"27305","9/29/2021",37.1,5.33045977,9,2021,150003,17,98,245,
"9068","9/17/2021",37.1,5.33045977,9,2021,150003,135,130,95,
"19653","9/21/2021",37.1,5.33045977,9,2021,150003,9,163,188,
"16313","9/22/2021",37.1,5.33045977,9,2021,150003,90,126,144,
"3557","9/25/2013",37.1,5.33045977,9,2013,150003,6,354,0,
"41771","9/7/2021",37.1,5.33045977,9,2021,150003,10,108,242,PLAN DE REGULARIZACION B
"17572","11/20/2021",37.1,5.33045977,11,2021,150003,188,2,170,
"97714","9/6/2021",37.1,5.33045977,9,2021,150003,19,180,161,
"12910","9/8/2020",37.1,5.33045977,9,2020,150003,33,327,0,
"33344","9/19/2021",37.1,5.33045977,9,2021,150003,2,69,289,
"22677","9/4/2021",37.1,5.33045977,9,2021,150003,177,8,175,
"10288","9/22/2021",37.1,5.33045977,9,2021,150003,251,5,104,
"41791","9/27/2021",37.1,5.33045977,9,2021,150003,3,29,328,PLAN DE REGULARIZACION A
"27771","9/18/2021",37.1,5.33045977,9,2021,150003,13,86,261,
"11501","9/20/2021",37.1,5.33045977,9,2021,150003,0,258,102,
"44681","9/7/2021",37.1,5.33045977,9,2021,150003,17,12,331,
"16492","9/5/2021",37.1,5.33045977,9,2021,150003,86,156,118,
"23712","9/13/2021",37.1,5.33045977,9,2021,150003,1,133,226,
"19930","9/11/2021",37.1,5.33045977,9,2021,150003,56,132,172,
"8015","9/16/2021",37.1,5.33045977,9,2021,150003,120,159,81,
"7194","9/23/2018",37.1,5.33045977,9,2018,150003,96,269,-5,
"3210","9/10/2012",37.1,5.33045977,9,2012,150003,319,41,0,
"46442","9/29/2021",37.1,5.33045977,9,2021,150003,58,67,235,PLAN DE REGULARIZACION P
"5661","9/2/2021",37.1,5.33045977,9,2021,150003,24,336,0,
"2655","9/29/2009",37.1,5.33045977,9,2009,150003,341,19,0,
"6957","9/28/2021",37.1,5.33045977,9,2021,150003,284,24,52,
"29108","9/7/2021",37.1,5.33045977,9,2021,150003,29,89,242,
"19229","9/26/2021",37.1,5.33045977,9,2021,150003,37,133,190,
"98001","9/20/2021",37.1,5.33045977,9,2021,150003,192,121,47,
"18973","9/5/2021",37.1,5.33045977,9,2021,150003,189,7,164,
"38854","9/8/2021",37.1,5.33045977,9,2021,150003,30,35,295,
"43658","9/4/2021",37.1,5.33045977,9,2021,150003,12,23,325,
"36217","9/18/2021",37.1,5.33045977,9,2021,150003,36,24,300,
"34789","9/18/2021",37.1,5.33045977,9,2021,150003,99,8,253,
"47026","9/27/2021",37.1,5.33045977,9,2021,150003,1,7,352,PLAN DE REGULARIZACION A
"43025","9/9/2021",37.1,5.33045977,9,2021,150003,6,67,287,PLAN DE REGULARIZACION B
"41977","9/12/2021",37.1,5.33045977,9,2021,150003,6,59,295,PLAN DE REGULARIZACION B
"40427","9/14/2021",37.1,5.33045977,9,2021,150003,30,8,322,PLAN DE REGULARIZACION A
"23587","9/1/2021",37.1,5.33045977,9,2021,150003,47,83,230,PLAN DE REGULARIZACION B
"45510","9/1/2021",37.1,5.33045977,9,2021,150003,31,12,317,
"32753","9/12/2021",37.1,5.33045977,9,2021,150003,25,70,265,
"41502","9/13/2021",37.1,5.33045977,9,2021,150003,9,32,319,
"48229","11/14/2021",37.1,5.33045977,11,2021,150003,3,3,354,
"32838","9/17/2021",37.1,5.33045977,9,2021,150003,63,10,287,
"25803","9/19/2021",37.1,5.33045977,9,2021,150003,26,88,246,
"42978","9/17/2021",37.1,5.33045977,9,2021,150003,26,11,323,
"31144","9/24/2021",37.1,5.33045977,9,2021,150003,14,69,277,PLAN DE REGULARIZACION B
"41055","9/3/2021",37.1,5.33045977,9,2021,150003,15,22,323,
"43904","9/9/2021",37.1,5.33045977,9,2021,150003,2,23,335,
"45726","9/5/2021",37.1,5.33045977,9,2021,150003,10,12,338,
"43952","9/7/2021",37.1,5.33045977,9,2021,150003,5,108,247,PLAN DE REGULARIZACION B
"28447","9/19/2021",37.1,5.33045977,9,2021,150003,7,93,260,
"27118","9/1/2021",37.1,5.33045977,9,2021,150003,3,102,255,
"45957","9/18/2021",37.1,5.33045977,9,2021,150003,56,18,286,PLAN DE REGULARIZACION P
"23379","9/16/2021",37.1,5.33045977,9,2021,150003,68,68,224,PLAN DE REGULARIZACION B
"42592","9/24/2021",37.1,5.33045977,9,2021,150003,23,7,330,
"23899","11/16/2021",37.1,5.33045977,11,2021,150003,126,2,232,
"45122","9/5/2021",37.1,5.33045977,9,2021,150003,3,14,343,
"38405","9/22/2021",37.1,5.33045977,9,2021,150003,8,45,307,
"28042","9/7/2021",37.1,5.33045977,9,2021,150003,106,12,242,
"19341","9/30/2019",37.1,5.33045977,9,2019,150003,105,78,177,PLAN DE REGULARIZACION B
"43255","9/21/2021",37.1,5.33045977,9,2021,150003,17,12,331,
"41627","9/11/2021",37.1,5.33045977,9,2021,150003,3,32,325,
"40415","9/3/2021",37.1,5.33045977,9,2021,150003,14,24,322,PLAN DE REGULARIZACION A
"26447","9/22/2021",37.1,5.33045977,9,2021,150003,115,36,209,
"96526","9/21/2009",37.1,5.33045977,9,2009,150003,0,360,0,
"43400","9/26/2021",37.1,5.33045977,9,2021,150003,17,12,331,
"22151","9/19/2021",37.1,5.33045977,9,2021,150003,124,18,218,
"45040","9/25/2021",37.1,5.33045977,9,2021,150003,19,15,326,
"9788","9/5/2021",37.1,5.33045977,9,2021,150003,0,253,107,
"603","9/18/1984",37.1,5.33045977,9,1984,150003,192,214,-46,
"5668","9/11/2020",37.1,5.33045977,9,2020,150003,288,83,-11,PLAN DE REGULARIZACION B
"23590","9/26/2021",37.1,5.33045977,9,2021,150003,13,130,217,
"6742","9/20/2021",37.1,5.33045977,9,2021,150003,84,240,36,
"13115","9/25/2021",37.1,5.33045977,9,2021,150003,18,203,139,PLAN DE REGULARIZACION B
"9124","9/21/2021",37.1,5.33045977,9,2021,150003,62,241,57,
"30825","9/16/2021",37.1,5.33045977,9,2021,150003,26,73,261,
"46647","9/29/2021",37.1,5.33045977,9,2021,150003,21,8,331,
"35633","9/12/2021",37.1,5.33045977,9,2021,150003,4,57,299,
"45965","9/19/2021",37.1,5.33045977,9,2021,150003,11,11,338,
"48293","11/9/2021",37.1,5.33045977,11,2021,150003,2,3,355,
"25799","9/13/2021",37.1,5.33045977,9,2021,150003,2,111,247,
"22627","9/13/2021",37.1,5.33045977,9,2021,150003,126,12,222,
"28312","9/6/2021",37.1,5.33045977,9,2021,150003,59,36,265,
"22233","9/8/2021",37.1,5.33045977,9,2021,150003,23,119,218,
"1101","9/26/2001",37.1,5.33045977,9,2001,150003,60,300,0,
"4196","9/24/2016",37.1,5.33045977,9,2016,150003,84,276,0,
"35161","9/12/2021",37.1,5.33045977,9,2021,150003,10,59,291,
"2658","9/5/2010",37.1,5.33045977,9,2010,150003,0,360,0,
"38332","9/27/2021",37.1,5.33045977,9,2021,150003,5,62,293,PLAN DE REGULARIZACION A
"37055","9/4/2021",37.1,5.33045977,9,2021,150003,73,12,275,
"8939","9/27/2021",37.1,5.33045977,9,2021,150003,19,245,96,
"12151","9/19/2021",37.1,5.33045977,9,2021,150003,133,97,130,PLAN DE REGULARIZACION B
"12494","9/16/2021",37.1,5.33045977,9,2021,150003,9,265,86,
"24879","9/13/2021",37.1,5.33045977,9,2021,150003,19,108,233,
"22362","9/25/2021",37.1,5.33045977,9,2021,150003,70,78,212,PLAN DE REGULARIZACION B
"28960","9/16/2021",37.1,5.33045977,9,2021,150003,94,27,239,
"18678","9/14/2021",37.1,5.33045977,9,2021,150003,2,174,184,
"20756","9/10/2021",37.1,5.33045977,9,2021,150003,164,5,191,
"37609","9/18/2021",37.1,5.33045977,9,2021,150003,15,129,216,PLAN DE REGULARIZACION B
"29971","9/10/2021",37.1,5.33045977,9,2021,150003,18,86,256,
"21809","9/9/2021",37.1,5.33045977,9,2021,150003,68,77,215,PLAN DE REGULARIZACION P
T4148,"9/14/2020",37.1,5.33045977,9,2020,150003,0,360,0,
"35360","9/27/2021",37.1,5.33045977,9,2021,150003,57,10,293,
"38857","9/8/2021",37.1,5.33045977,9,2021,150003,64,12,284,
"23201","9/18/2021",37.1,5.33045977,9,2021,150003,12,133,215,
"20721","9/23/2021",37.1,5.33045977,9,2021,150003,147,61,152,
"10499","9/26/2021",37.1,5.33045977,9,2021,150003,97,149,114,
"28260","9/5/2021",37.1,5.33045977,9,2021,150003,8,94,258,
"19353","9/12/2021",37.1,5.33045977,9,2021,150003,4,168,188,
"9793","9/9/2021",37.1,5.33045977,9,2021,150003,20,240,100,
"17188","9/2/2021",37.1,5.33045977,9,2021,150003,0,193,167,
"18740","9/2/2021",37.1,5.33045977,9,2021,150003,51,140,169,
"19010","9/10/2021",37.1,5.33045977,9,2021,150003,4,175,181,
"12913","9/25/2021",37.1,5.33045977,9,2021,150003,32,193,135,
"98445","9/1/2021",37.1,5.33045977,9,2021,150003,76,141,143,
"45128","9/27/2021",37.1,5.33045977,9,2021,150003,10,14,336,
"21176","9/8/2021",37.1,5.33045977,9,2021,150003,63,94,203,PLAN DE REGULARIZACION B
"30914","9/12/2021",37.1,5.33045977,9,2021,150003,36,56,268,
"98726","9/13/2021",37.1,5.33045977,9,2021,150003,40,201,119,
"17434","9/12/2021",37.1,5.33045977,9,2021,150003,151,36,173,
"7606","9/3/2021",37.1,5.33045977,9,2021,150003,132,168,60,
"37465","9/8/2021",37.1,5.33045977,9,2021,150003,9,49,302,
"25264","9/14/2021",37.1,5.33045977,9,2021,150003,14,116,230,
"98329","9/13/2021",37.1,5.33045977,9,2021,150003,2,215,143,
"99713","9/20/2021",37.1,5.33045977,9,2021,150003,1,113,246,PLAN DE REGULARIZACION A
"98468","9/19/2021",37.1,5.33045977,9,2021,150003,3,209,148,
"31634","9/10/2021",37.1,5.33045977,9,2021,150003,54,36,270,
"12900","9/24/2021",37.1,5.33045977,9,2021,150003,5,34,321,PLAN DE REGULARIZACION A
"4945","9/23/2016",37.1,5.33045977,9,2016,150003,36,324,0,
"12615","9/1/2021",37.1,5.33045977,9,2021,150003,0,238,122,
"9214","9/27/2021",37.1,5.33045977,9,2021,150003,66,193,101,
"38964","9/5/2021",37.1,5.33045977,9,2021,150003,23,52,285,PLAN DE REGULARIZACION B
"4656","9/25/2018",37.1,5.33045977,9,2018,150003,0,360,0,
"1283","9/1/2003",37.1,5.33045977,9,2003,150003,72,288,0,
"21572","9/24/2021",37.1,5.33045977,9,2021,150003,56,94,210,
"37411","9/1/2021",37.1,5.33045977,9,2021,150003,38,12,310,
"36075","9/17/2021",37.1,5.33045977,9,2021,150003,49,60,251,PLAN DE REGULARIZACION B
"36988","9/26/2021",37.1,5.33045977,9,2021,150003,32,22,306,PLAN DE REGULARIZACION P
"29732","9/5/2021",37.1,5.33045977,9,2021,150003,17,72,271,
"35279","9/12/2021",37.1,5.33045977,9,2021,150003,37,24,299,
"12339","9/24/2021",37.1,5.33045977,9,2021,150003,4,229,127,
"26274","9/19/2021",37.1,5.33045977,9,2021,150003,185,58,117,
"47542","9/14/2021",37.1,5.33045977,9,2021,150003,27,5,328,
"21776","9/11/2021",37.1,5.33045977,9,2021,150003,12,146,202,
"44694","9/20/2021",37.1,5.33045977,9,2021,150003,6,22,332,PLAN DE REGULARIZACION B
"40642","9/12/2021",37.1,5.33045977,9,2021,150003,25,12,323,
"26602","9/12/2021",37.1,5.33045977,9,2021,150003,46,112,202,PLAN DE REGULARIZACION B
"39012","9/30/2021",37.1,5.33045977,9,2021,150003,35,103,222,PLAN DE REGULARIZACION B
"96144","9/1/2021",37.1,5.33045977,9,2021,150003,112,151,97,
"8034","9/4/2021",37.1,5.33045977,9,2021,150003,60,228,72,
"11348","9/28/2021",37.1,5.33045977,9,2021,150003,5,234,121,
"4790","9/21/2018",37.1,5.33045977,9,2018,150003,0,360,0,
"6237","9/27/2021",37.1,5.33045977,9,2021,150003,153,183,24,
"17620","9/25/2021",37.1,5.33045977,9,2021,150003,2,193,165,
"21027","9/24/2021",37.1,5.33045977,9,2021,150003,126,32,202,
"35468","9/19/2021",37.1,5.33045977,9,2021,150003,13,52,295,
"39013","9/10/2021",37.1,5.33045977,9,2021,150003,1,81,278,PLAN DE REGULARIZACION A
"4928","9/27/2019",37.1,5.33045977,9,2019,150003,215,151,-6,
"5010","9/22/2020",37.1,5.33045977,9,2020,150003,122,238,0,
"24080","9/11/2021",37.1,5.33045977,9,2021,150003,12,125,223,
"4854","9/23/2018",37.1,5.33045977,9,2018,150003,189,171,0,
"37464","9/10/2021",37.1,5.33045977,9,2021,150003,133,12,215,
"5625","9/14/2020",37.1,5.33045977,9,2020,150003,24,344,-8,
"24550","9/8/2021",37.1,5.33045977,9,2021,150003,41,86,233,
"38170","9/4/2021",37.1,5.33045977,9,2021,150003,88,77,195,PLAN DE REGULARIZACION P
"14222","9/23/2021",37.1,5.33045977,9,2021,150003,171,43,146,PLAN DE REGULARIZACION P
"11867","9/15/2021",37.1,5.33045977,9,2021,150003,2,241,117,
"34555","9/7/2021",37.1,5.33045977,9,2021,150003,19,48,293,
"35510","9/12/2021",37.1,5.33045977,9,2021,150003,37,24,299,
"20792","9/3/2021",37.1,5.33045977,9,2021,150003,116,41,203,
"18768","9/25/2021",37.1,5.33045977,9,2021,150003,0,183,177,
"21006","9/20/2021",37.1,5.33045977,9,2021,150003,42,162,156,
"8278","9/13/2021",37.1,5.33045977,9,2021,150003,48,276,36,
"23569","9/13/2021",37.1,5.33045977,9,2021,150003,99,34,227,
"2220","9/5/2000",37.1,5.33045977,9,2000,150003,0,360,0,
"41358","9/13/2021",37.1,5.33045977,9,2021,150003,8,33,319,
"18536","9/9/2021",37.1,5.33045977,9,2021,150003,0,177,183,
"26971","9/27/2021",37.1,5.33045977,9,2021,150003,3,104,253,
"48372","11/10/2021",37.1,5.33045977,11,2021,150003,8,2,350,
"5722","9/13/2016",37.1,5.33045977,9,2016,150003,87,273,0,
"35804","9/12/2021",37.1,5.33045977,9,2021,150003,32,29,299,
"36736","9/12/2021",37.1,5.33045977,9,2021,150003,6,83,271,PLAN DE REGULARIZACION A
"43539","9/26/2021",37.1,5.33045977,9,2021,150003,6,23,331,
"26801","9/27/2021",37.1,5.33045977,9,2021,150003,94,23,243,
"8007","9/14/2021",37.1,5.33045977,9,2021,150003,73,209,78,
"33163","9/23/2021",37.1,5.33045977,9,2021,150003,104,12,244,
"35283","9/23/2021",37.1,5.33045977,9,2021,150003,81,35,244,
"11210","9/15/2021",37.1,5.33045977,9,2021,150003,67,174,119,
"47540","9/21/2021",37.1,5.33045977,9,2021,150003,12,5,343,
"30696","9/16/2021",37.1,5.33045977,9,2021,150003,3,82,275,
"26449","9/7/2021",37.1,5.33045977,9,2021,150003,13,100,247,PLAN DE REGULARIZACION B
"36220","9/29/2020",37.1,5.33045977,9,2020,150003,49,30,281,PLAN DE REGULARIZACION B
"20407","9/14/2021",37.1,5.33045977,9,2021,150003,128,34,198,
"13180","9/24/2021",37.1,5.33045977,9,2021,150003,0,222,138,
"2448","9/24/2009",37.1,5.33045977,9,2009,150003,219,141,0,
"35053","9/8/2021",37.1,5.33045977,9,2021,150003,2,60,298,
"39347","9/22/2021",37.1,5.33045977,9,2021,150003,5,41,314,
"30675","9/16/2021",37.1,5.33045977,9,2021,150003,61,24,275,
"23132","9/20/2021",37.1,5.33045977,9,2021,150003,20,118,222,PLAN DE REGULARIZACION B
"89","9/4/1964",37.1,5.33045977,9,1964,150003,360,102,-102,
"45046","9/7/2021",37.1,5.33045977,9,2021,150003,1,15,344,PLAN DE REGULARIZACION A
"8385","9/26/2021",37.1,5.33045977,9,2021,150003,53,217,90,
"40641","9/3/2021",37.1,5.33045977,9,2021,150003,5,35,320,
"31814","9/11/2021",37.1,5.33045977,9,2021,150003,162,82,116,
"6798","9/27/2021",37.1,5.33045977,9,2021,150003,32,286,42,
"24628","9/11/2021",37.1,5.33045977,9,2021,150003,87,36,237,
"21930","9/16/2021",37.1,5.33045977,9,2021,150003,0,145,215,
"3294","9/23/2007",37.1,5.33045977,9,2007,150003,0,360,0,
"45890","9/20/2021",37.1,5.33045977,9,2021,150003,4,11,345,
"7409","9/13/2019",37.1,5.33045977,9,2019,150003,96,271,-7,
"7053","9/25/2016",37.1,5.33045977,9,2016,150003,159,206,-5,
"35513","9/12/2021",37.1,5.33045977,9,2021,150003,4,57,299,
"40769","9/21/2021",37.1,5.33045977,9,2021,150003,57,5,298,
"100243","9/4/2021",37.1,5.33045977,9,2021,150003,1,5,354,PLAN DE REGULARIZACION A
"44610","9/19/2021",37.1,5.33045977,9,2021,150003,8,18,334,
"4169","9/6/2015",37.1,5.33045977,9,2015,150003,228,132,0,
"17056","9/29/2021",37.1,5.33045977,9,2021,150003,112,78,170,
"13002","9/19/2021",37.1,5.33045977,9,2021,150003,76,145,139,
"12120","9/28/2018",37.1,5.33045977,9,2018,150003,12,348,0,
"11705","9/30/2021",37.1,5.33045977,9,2021,150003,57,200,103,
"12364","9/19/2021",37.1,5.33045977,9,2021,150003,120,238,2,
"11059","9/29/2021",37.1,5.33045977,9,2021,150003,140,123,97,
"42810","9/26/2021",37.1,5.33045977,9,2021,150003,2,27,331,
"98598","9/25/2021",37.1,5.33045977,9,2021,150003,82,121,157,
"26093","9/20/2021",37.1,5.33045977,9,2021,150003,16,97,247,
"26800","9/13/2021",37.1,5.33045977,9,2021,150003,9,104,247,
"33390","9/4/2021",37.1,5.33045977,9,2021,150003,46,27,287,
"23857","9/11/2021",37.1,5.33045977,9,2021,150003,51,132,177,
"47623","9/10/2021",37.1,5.33045977,9,2021,150003,5,5,350,
"28360","9/10/2021",37.1,5.33045977,9,2021,150003,11,93,256,
"7790","9/16/2021",37.1,5.33045977,9,2021,150003,48,276,36,
"14942","9/14/2021",37.1,5.33045977,9,2021,150003,1,204,155,
"5760","9/12/2021",37.1,5.33045977,9,2021,150003,48,348,-36,
"23995","9/7/2021",37.1,5.33045977,9,2021,150003,32,120,208,
"38141","9/20/2021",37.1,5.33045977,9,2021,150003,19,46,295,
"9088","9/17/2021",37.1,5.33045977,9,2021,150003,0,265,95,
"13557","9/18/2021",37.1,5.33045977,9,2021,150003,12,234,114,
"47480","9/10/2021",37.1,5.33045977,9,2021,150003,4,6,350,
"11292","9/18/2021",37.1,5.33045977,9,2021,150003,15,222,123,
"33165","9/15/2021",37.1,5.33045977,9,2021,150003,59,12,289,
"31779","9/8/2021",37.1,5.33045977,9,2021,150003,51,29,280,
"15448","9/24/2021",37.1,5.33045977,9,2021,150003,0,203,157,
"19228","9/17/2021",37.1,5.33045977,9,2021,150003,3,223,134,
"13750","9/23/2021",37.1,5.33045977,9,2021,150003,56,136,168,
"11815","9/25/2021",37.1,5.33045977,9,2021,150003,176,108,76,
"98825","9/3/2021",37.1,5.33045977,9,2021,150003,35,154,171,
"98616","9/11/2021",37.1,5.33045977,9,2021,150003,0,206,154,
"7313","9/30/2021",37.1,5.33045977,9,2021,150003,145,152,63,
"43900","9/7/2021",37.1,5.33045977,9,2021,150003,12,12,336,PLAN DE REGULARIZACION A
"35432","9/21/2021",37.1,5.33045977,9,2021,150003,41,28,291,
"6229","9/20/2015",37.1,5.33045977,9,2015,150003,132,228,0,
"4029","9/3/2015",37.1,5.33045977,9,2015,150003,132,228,0,
"24874","9/20/2021",37.1,5.33045977,9,2021,150003,80,49,231,
"22525","9/28/2021",37.1,5.33045977,9,2021,150003,15,138,207,
"15655","9/22/2021",37.1,5.33045977,9,2021,150003,136,66,158,
"18540","9/9/2021",37.1,5.33045977,9,2021,150003,50,132,178,
"24192","9/9/2021",37.1,5.33045977,9,2021,150003,102,32,226,
"41979","9/5/2021",37.1,5.33045977,9,2021,150003,29,11,320,
"98590","9/11/2021",37.1,5.33045977,9,2021,150003,1,204,155,
"26297","9/14/2021",37.1,5.33045977,9,2021,150003,36,133,191,
"21575","9/26/2021",37.1,5.33045977,9,2021,150003,139,28,193,PLAN DE REGULARIZACION 
"40430","9/30/2021",37.1,5.33045977,9,2021,150003,2,89,269,PLAN DE REGULARIZACION A
"1851","9/8/2003",37.1,5.33045977,9,2003,150003,0,360,0,
"23217","9/18/2021",37.1,5.33045977,9,2021,150003,110,24,226,
"99697","9/14/2021",37.1,5.33045977,9,2021,150003,12,157,191,PLAN DE REGULARIZACION A
"24322","9/17/2021",37.1,5.33045977,9,2021,150003,12,120,228,
"18766","9/6/2020",37.1,5.33045977,9,2020,150003,86,89,185,PLAN DE REGULARIZACION B
"98711","9/3/2021",37.1,5.33045977,9,2021,150003,0,196,164,
"30818","9/20/2021",37.1,5.33045977,9,2021,150003,126,12,222,
"5798","9/21/2017",37.1,5.33045977,9,2017,150003,186,182,-8,
"3301","9/29/1995",37.1,5.33045977,9,1995,150003,349,12,-1,
"22012","9/9/2021",37.1,5.33045977,9,2021,150003,2,155,203,
"33347","9/19/2021",37.1,5.33045977,9,2021,150003,24,61,275,
"10734","9/9/2021",37.1,5.33045977,9,2021,150003,193,59,108,
"7597","9/28/2021",37.1,5.33045977,9,2021,150003,57,300,3,
"7005","9/20/2021",37.1,5.33045977,9,2021,150003,12,328,20,
"7318","9/19/2021",37.1,5.33045977,9,2021,150003,48,298,14,
"16964","9/21/2021",37.1,5.33045977,9,2021,150003,0,227,133,
"14669","9/23/2021",37.1,5.33045977,9,2021,150003,3,205,152,
"40654","9/6/2021",37.1,5.33045977,9,2021,150003,49,32,279,PLAN DE REGULARIZACION B
"22146","9/15/2021",37.1,5.33045977,9,2021,150003,19,148,193,
"6371","9/18/2021",37.1,5.33045977,9,2021,150003,27,302,31,
"20111","9/17/2021",37.1,5.33045977,9,2021,150003,276,61,23,
"23391","9/17/2021",37.1,5.33045977,9,2021,150003,133,9,218,
"46296","9/28/2021",37.1,5.33045977,9,2021,150003,4,9,347,
"14832","9/26/2021",37.1,5.33045977,9,2021,150003,172,78,110,
"26164","9/8/2021",37.1,5.33045977,9,2021,150003,7,104,249,
"39006","9/6/2021",37.1,5.33045977,9,2021,150003,45,4,311,
"10677","9/19/2021",37.1,5.33045977,9,2021,150003,36,217,107,
"11558","9/19/2021",37.1,5.33045977,9,2021,150003,13,229,118,
"98787","9/27/2021",37.1,5.33045977,9,2021,150003,24,160,176,
"7489","9/15/2021",37.1,5.33045977,9,2021,150003,2,291,67,
"48295","11/9/2021",37.1,5.33045977,11,2021,150003,2,3,355,
"98674","9/13/2021",37.1,5.33045977,9,2021,150003,0,217,143,
"4777","9/1/2015",37.1,5.33045977,9,2015,150003,180,187,-7,
"16799","9/9/2021",37.1,5.33045977,9,2021,150003,32,179,149,PLAN DE REGULARIZACION B
"98052","9/16/2021",37.1,5.33045977,9,2021,150003,53,241,66,
"27813","9/20/2021",37.1,5.33045977,9,2021,150003,78,50,232,
"31539","9/20/2021",37.1,5.33045977,9,2021,150003,49,33,278,
"19799","9/8/2021",37.1,5.33045977,9,2021,150003,11,153,196,
"20803","9/4/2021",37.1,5.33045977,9,2021,150003,10,153,197,
"15527","9/4/2021",37.1,5.33045977,9,2021,150003,32,251,77,
"15745","9/5/2021",37.1,5.33045977,9,2021,150003,0,301,59,
"16126","9/28/2021",37.1,5.33045977,9,2021,150003,38,160,162,PLAN DE REGULARIZACION B
"21716","9/15/2021",37.1,5.33045977,9,2021,150003,0,182,178,
"27029","9/7/2021",37.1,5.33045977,9,2021,150003,100,12,248,Existe Pago doble No de Recibo 27218
"37067","9/9/2021",37.1,5.33045977,9,2021,150003,15,118,227,PLAN DE REGULARIZACION A
"45550","11/10/2021",37.1,5.33045977,11,2021,150003,12,2,346,PLAN DE REGULARIZACION A
T1397,"9/25/2021",37.1,5.33045977,9,2021,150003,0,259,101,
T1398,"9/12/2021",37.1,5.33045977,9,2021,150003,0,114,246,
"1704","9/28/1998",37.1,5.33045977,9,1998,150003,108,252,0,
"14505","9/18/2021",37.1,5.33045977,9,2021,150003,0,209,151,
"6864","9/6/2021",37.1,5.33045977,9,2021,150003,297,14,49,
"28833","9/23/2021",37.1,5.33045977,9,2021,150003,50,61,249,
"42271","9/5/2021",37.1,5.33045977,9,2021,150003,4,29,327,
"10481","9/15/2021",37.1,5.33045977,9,2021,150003,231,17,112,
"39585","9/13/2021",37.1,5.33045977,9,2021,150003,80,7,273,
"11091","9/8/2021",37.1,5.33045977,9,2021,150003,103,138,119,
"13969","9/5/2021",37.1,5.33045977,9,2021,150003,0,215,145,
"9216","9/14/2021",37.1,5.33045977,9,2021,150003,136,158,66,
"7032","9/19/2021",37.1,5.33045977,9,2021,150003,103,222,35,
"26039","9/8/2021",37.1,5.33045977,9,2021,150003,58,166,136,
"18240","9/17/2021",37.1,5.33045977,9,2021,150003,67,150,143,
"44351","9/19/2021",37.1,5.33045977,9,2021,150003,5,21,334,
"22263","12/7/2019",37.1,5.33045977,12,2019,150003,147,2,211,
"7865","9/21/2021",37.1,5.33045977,9,2021,150003,163,121,76,
"33166","9/21/2021",37.1,5.33045977,9,2021,150003,8,70,282,
"1991","9/12/2004",37.1,5.33045977,9,2004,150003,147,213,0,
"99257","9/21/2021",37.1,5.33045977,9,2021,150003,3,97,260,
"26797","9/1/2021",37.1,5.33045977,9,2021,150003,6,104,250,
"2129","9/2/1998",37.1,5.33045977,9,1998,150003,0,360,0,
"38412","9/7/2021",37.1,5.33045977,9,2021,150003,42,82,236,PLAN DE REGULARIZACION A
"16061","9/15/2021",37.1,5.33045977,9,2021,150003,64,141,155,
"2898","9/19/2011",37.1,5.33045977,9,2011,150003,184,176,0,
"19833","9/8/2021",37.1,5.33045977,9,2021,150003,6,158,196,
"5824","9/28/2020",37.1,5.33045977,9,2020,150003,168,192,0,
"32269","9/7/2021",37.1,5.33045977,9,2021,150003,81,60,219,
"35049","9/12/2021",37.1,5.33045977,9,2021,150003,145,111,104,
"45039","9/27/2021",37.1,5.33045977,9,2021,150003,10,6,344,PLAN DE REGULARIZACION A
"19349","9/30/2021",37.1,5.33045977,9,2021,150003,104,64,192,PLAN DE REGULARIZACION P
"98872","9/6/2021",37.1,5.33045977,9,2021,150003,223,36,101,
"24485","9/5/2021",37.1,5.33045977,9,2021,150003,26,120,214,
"31098","9/12/2021",37.1,5.33045977,9,2021,150003,68,21,271,
"31004","9/7/2021",37.1,5.33045977,9,2021,150003,38,80,242,
"1398","9/5/2001",37.1,5.33045977,9,2001,150003,0,360,0,
